8 1764842161 1.000000 -1.000000 -101.000000 0.000000 0.000000
8 1764842162 1.000000 -1.000000 -101.000000 0.000000 0.000000
8 1764842163 1.000000 -1.000000 -101.000000 0.000000 0.000000
8 1764842164 1.000000 -1.000000 -101.000000 0.000000 0.000000
8 1764842165 1.000000 -1.000000 -101.000000 0.000000 0.000000
8 1764842166 0.200000 -1.000000 -101.000000 0.000000 0.000000
8 1764842167 0.200000 -1.000000 -101.000000 0.000000 0.000000
19 1764842166 1.000000 -1.000000 -101.000000 0.000000 0.000000
19 1764842167 1.000000 -1.000000 -101.000000 0.000000 0.000000
8 1764842168 0.200000 -1.000000 -101.000000 0.000000 0.000000
8 1764842169 0.200000 -1.000000 -101.000000 0.000000 0.000000
8 1764842170 0.200000 -1.000000 -101.000000 0.000000 0.000000
8 1764842171 1.000000 -1.000000 -101.000000 0.000000 0.000000
8 1764842172 1.000000 -1.000000 -101.000000 0.000000 0.000000
8 1764842173 1.000000 -1.000000 -101.000000 0.000000 0.000000
19 1764842168 1.000000 -1.000000 -101.000000 0.000000 0.000000
19 1764842169 1.000000 -1.000000 -101.000000 0.000000 0.000000
19 1764842170 1.000000 -1.000000 -101.000000 0.000000 0.000000
8 1764842174 1.000000 -1.000000 -101.000000 0.000000 0.000000
8 1764842175 1.000000 -1.000000 -101.000000 0.000000 0.000000
8 1764842176 0.600000 -1.000000 -101.000000 0.000000 0.000000
8 1764842177 0.600000 -1.000000 -101.000000 0.000000 0.000000
8 1764842178 0.600000 -1.000000 -101.000000 0.000000 0.000000
19 1764842176 1.200000 -1.000000 -101.000000 0.000000 0.000000
19 1764842177 1.200000 -1.000000 -101.000000 0.000000 0.000000
19 1764842178 1.200000 -1.000000 -101.000000 0.000000 0.000000
8 1764842179 0.600000 -1.000000 -101.000000 0.000000 0.000000
8 1764842180 0.600000 -1.000000 -101.000000 0.000000 0.000000
8 1764842181 0.800000 -1.000000 -101.000000 0.000000 0.000000
8 1764842182 0.800000 -1.000000 -101.000000 0.000000 0.000000
8 1764842183 0.800000 -1.000000 -101.000000 0.000000 0.000000
19 1764842179 1.200000 -1.000000 -101.000000 0.000000 0.000000
