23 1764841100 17513.000000 -1.000000 -101.000000 0.000000 0.000000
23 1764841101 17513.000000 -1.000000 -101.000000 0.000000 0.000000
23 1764841102 17513.000000 -1.000000 -101.000000 0.000000 0.000000
23 1764841103 17513.000000 -1.000000 -101.000000 0.000000 0.000000
23 1764841104 17513.000000 -1.000000 -101.000000 0.000000 0.000000
23 1764841105 10008.600000 -1.000000 -101.000000 0.000000 0.000000
23 1764841106 10008.600000 -1.000000 -101.000000 0.000000 0.000000
23 1764841107 10008.600000 -1.000000 -101.000000 0.000000 0.000000
23 1764841108 10008.600000 -1.000000 -101.000000 0.000000 0.000000
23 1764841109 10008.600000 -1.000000 -101.000000 0.000000 0.000000
23 1764841110 16904.400000 -1.000000 -101.000000 0.000000 0.000000
23 1764841111 16904.400000 -1.000000 -101.000000 0.000000 0.000000
23 1764841112 16904.400000 -1.000000 -101.000000 0.000000 0.000000
23 1764841113 16904.400000 -1.000000 -101.000000 0.000000 0.000000
23 1764841114 16904.400000 -1.000000 -101.000000 0.000000 0.000000
23 1764841115 27851.400000 -1.000000 -101.000000 0.000000 0.000000
23 1764841116 27851.400000 -1.000000 -101.000000 0.000000 0.000000
23 1764841179 3133.200000 -1.000000 3133.200000 3133.200000 0.000000
23 1764841178 3133.200000 -1.000000 3133.200000 3133.200000 0.000000
23 1764841177 3133.200000 -1.000000 3133.200000 3133.200000 0.000000
23 1764841176 3133.200000 -1.000000 3133.200000 3133.200000 0.000000
23 1764841175 3133.200000 -1.000000 3133.200000 3133.200000 0.000000
23 1764841174 15664.400000 -1.000000 15664.400000 15664.400000 0.000000
23 1764841173 15664.400000 -1.000000 15664.400000 15664.400000 0.000000
23 1764841172 15664.400000 -1.000000 15664.400000 15664.400000 0.000000
23 1764841171 15664.400000 -1.000000 15664.400000 15664.400000 0.000000
23 1764841170 15664.400000 -1.000000 15664.400000 15664.400000 0.000000
23 1764841169 20038.600000 -1.000000 20038.600000 20038.600000 0.000000
23 1764841168 20038.600000 -1.000000 20038.600000 20038.600000 0.000000
23 1764841167 20038.600000 -1.000000 20038.600000 20038.600000 0.000000
23 1764841166 20038.600000 -1.000000 20038.600000 20038.600000 0.000000
23 1764841165 20038.600000 -1.000000 20038.600000 20038.600000 0.000000
23 1764841164 39115.800000 -1.000000 39115.800000 39115.800000 0.000000
23 1764841163 39115.800000 -1.000000 39115.800000 39115.800000 0.000000
23 1764841162 39115.800000 -1.000000 39115.800000 39115.800000 0.000000
23 1764841161 39115.800000 -1.000000 39115.800000 39115.800000 0.000000
23 1764841160 39115.800000 -1.000000 39115.800000 39115.800000 0.000000
23 1764841159 30044.800000 -1.000000 30044.800000 30044.800000 0.000000
23 1764841158 30044.800000 -1.000000 30044.800000 30044.800000 0.000000
23 1764841157 30044.800000 -1.000000 30044.800000 30044.800000 0.000000
23 1764841156 30044.800000 -1.000000 30044.800000 30044.800000 0.000000
23 1764841155 30044.800000 -1.000000 30044.800000 30044.800000 0.000000
23 1764841154 38488.600000 -1.000000 38488.600000 38488.600000 0.000000
23 1764841153 38488.600000 -1.000000 38488.600000 38488.600000 0.000000
23 1764841152 38488.600000 -1.000000 38488.600000 38488.600000 0.000000
23 1764841151 38488.600000 -1.000000 38488.600000 38488.600000 0.000000
23 1764841150 38488.600000 -1.000000 38488.600000 38488.600000 0.000000
23 1764841149 36309.400000 -1.000000 36309.400000 36309.400000 0.000000
23 1764841148 36309.400000 -1.000000 36309.400000 36309.400000 0.000000
23 1764841147 36309.400000 -1.000000 36309.400000 36309.400000 0.000000
23 1764841146 36309.400000 -1.000000 36309.400000 36309.400000 0.000000
23 1764841145 36309.400000 -1.000000 36309.400000 36309.400000 0.000000
23 1764841144 30982.000000 -1.000000 30982.000000 30982.000000 0.000000
23 1764841143 30982.000000 -1.000000 30982.000000 30982.000000 0.000000
23 1764841142 30982.000000 -1.000000 30982.000000 30982.000000 0.000000
23 1764841141 30982.000000 -1.000000 30982.000000 30982.000000 0.000000
23 1764841140 30982.000000 -1.000000 30982.000000 30982.000000 0.000000
23 1764841139 44756.000000 -1.000000 44756.000000 44756.000000 0.000000
23 1764841138 44756.000000 -1.000000 44756.000000 44756.000000 0.000000
23 1764841137 44756.000000 -1.000000 44756.000000 44756.000000 0.000000
23 1764841136 44756.000000 -1.000000 44756.000000 44756.000000 0.000000
23 1764841135 44756.000000 -1.000000 44756.000000 44756.000000 0.000000
23 1764841134 25346.000000 -1.000000 25346.000000 25346.000000 0.000000
23 1764841133 25346.000000 -1.000000 25346.000000 25346.000000 0.000000
23 1764841132 25346.000000 -1.000000 25346.000000 25346.000000 0.000000
23 1764841131 25346.000000 -1.000000 25346.000000 25346.000000 0.000000
23 1764841130 25346.000000 -1.000000 25346.000000 25346.000000 0.000000
23 1764841129 47882.000000 -1.000000 47882.000000 47882.000000 0.000000
23 1764841128 47882.000000 -1.000000 47882.000000 47882.000000 0.000000
23 1764841127 47882.000000 -1.000000 47882.000000 47882.000000 0.000000
23 1764841126 47882.000000 -1.000000 47882.000000 47882.000000 0.000000
23 1764841125 47882.000000 -1.000000 47882.000000 47882.000000 0.000000
23 1764841124 27217.000000 -1.000000 27217.000000 27217.000000 0.000000
23 1764841123 27217.000000 -1.000000 27217.000000 27217.000000 0.000000
23 1764841122 27217.000000 -1.000000 27217.000000 27217.000000 0.000000
23 1764841121 27217.000000 -1.000000 27217.000000 27217.000000 0.000000
23 1764841120 27217.000000 -1.000000 27217.000000 27217.000000 0.000000
23 1764841119 27851.400000 -1.000000 27851.400000 27851.400000 0.000000
23 1764841118 27851.400000 -1.000000 27851.400000 27851.400000 0.000000
23 1764841117 27851.400000 -1.000000 27851.400000 27851.400000 0.000000
